,2022,22,al,amp,argentina,breakingnews,copa,cup,da,days,del,doha,du,el,en,es,est,fans,fifa,fifa22,fifaworldcup,fifaworldcupes,fifaworldcupqatar2022,final,football,goal,la,le,los,lusail,match,messi,mundial,new,nft,para,players,qatar,qatar2022,que,ready,se,soccer,stadium,team,time,win,world,worldcup,worldcup2022
24,1.4217480749417056e-06,2.978083993302774e-06,8.320736829286137e-06,3.559764833262418e-06,4.827361594819638e-06,6.075955399642889e-06,9.132529813162672e-07,8.500561001323626e-06,7.119179716270126e-06,7.931853917432896e-06,3.476962722645416e-08,6.132714302099854e-06,8.765615662007704e-06,2.000006617815894,2.0000050082164753,7.889737671377726e-06,3.121017146138683e-07,5.461330218452179e-06,8.46779861934069e-06,9.681485828109245e-06,1.0000065267997404,4.929445396451951e-06,3.356291769542797e-07,5.4254545572102134e-06,3.1540397405338484e-06,1.6227398034610631e-06,1.0000090554499879,9.511121311839425e-06,5.910112095055032e-06,5.412163355322552e-07,1.47774061627189e-06,3.2691660578457505e-06,3.434496958120712e-06,1.157616127738459e-06,5.9023564624820366e-06,1.3976929986337928e-06,8.295012557872036e-06,3.910755125224905e-06,4.604334213581181e-06,3.6255045745549e-06,5.098937813250873e-06,8.005975365730992e-06,5.707863582335416e-07,5.524094575291225e-06,6.51588517449302e-07,2.4015416920076252e-06,7.205734705090028e-06,2.6292583313660526e-06,1.5490322605024587e-06,7.675360161089791e-06
25,5.577621153171176e-08,2.065099877060219e-06,4.598048416325571e-06,1.3193477454135694e-06,9.790483112265017e-06,9.671078999559916e-06,1.0000014121459064,9.149184911858615e-06,4.963737722005914e-06,6.386328978239009e-07,1.000000384678298,6.863477205919974e-06,6.973213429879224e-06,4.7227743434238305e-07,1.0000054025313845,2.4050075146219066e-06,8.801996026311385e-06,4.1645164937024894e-06,1.000001235955151,1.0209595569593556e-07,1.8171504869209356e-06,1.954859473482096e-06,3.1177828633856446e-06,7.164619588094206e-06,7.529486253046735e-06,8.904294351322049e-06,4.267129914434403e-06,8.171187520535854e-06,5.664094354514793e-06,5.676366755037761e-06,9.533535015183726e-06,1.4075730627643136e-06,5.6821409044392e-06,8.803264009406949e-06,4.828876542065937e-06,4.936793411185381e-07,6.461667826748277e-06,1.0000010629833793,5.743313062101258e-06,2.000003078793567,5.399323654989977e-06,3.2404603385785295e-06,2.853967152006535e-06,1.9094465443548904e-06,7.020334246687706e-06,2.3426692446941167e-06,9.778437431682848e-06,1.7302382744661672e-06,8.596058243926523e-06,6.918873697437653e-06
26,9.129121003122629e-06,6.67004678332872e-07,1.2484025599933791e-06,1.4325758653466782e-06,6.852656339968521e-06,7.120331160503623e-06,4.848105925446393e-06,6.631227689209221e-06,7.455490960312805e-07,5.900565013412167e-06,3.389957463688891e-06,7.457058908154253e-06,9.393373691288328e-06,9.096072988813258e-06,9.504687036833047e-06,2.171056319962376e-06,4.677072682963731e-06,7.546602015423646e-06,6.157832566638604e-06,1.3335116165046902e-06,1.000003754717585,3.962884098108544e-07,8.883036577979242e-06,3.1149013185220344e-06,8.062396816947216e-06,9.700459775688908e-06,2.343918780780602e-06,6.0122380564511185e-06,8.225950932191128e-06,1.1177053634862767e-06,7.360843277125589e-06,6.7326427181826905e-06,6.754701447224605e-06,9.834913834790716e-06,7.082941505116486e-06,3.5986203576146217e-06,5.513973453552969e-06,2.2242726762304366e-06,2.463287959708859e-06,8.762287115161373e-06,7.708769877366981e-06,8.582890471064366e-06,7.091906039968067e-06,6.903915155054466e-06,8.592473255120676e-06,2.186084118721761e-06,4.758680211942767e-06,9.888497092251572e-06,2.746999951509659e-06,9.989995915764515e-06
27,6.497891478498133e-06,3.8587483135669355e-06,7.398924258178848e-06,1.0000018065352922,9.814242606935143e-07,5.290011542114468e-06,3.87120674872326e-06,7.854868336754624e-06,7.658444786562277e-06,6.795947323733542e-06,9.60725875180776e-06,7.43259112312432e-06,6.032127711470875e-06,5.056574673359938e-07,7.262415172804328e-06,2.659595075158903e-06,1.990976447247853e-06,4.50034846304975e-06,4.915706609016891e-07,6.03527609820157e-06,2.516700117681231e-06,8.023224483460703e-06,8.03978840141253e-06,3.3594745059113955e-06,7.766840890813596e-06,4.562603794695891e-06,8.97696595422368e-06,8.384073867346226e-06,2.679998234723658e-07,1.579416214818602e-06,2.350984712649497e-06,2.1392432172267983e-06,2.4875268120464858e-06,4.308523099261421e-06,3.277985271615902e-06,9.173061690276585e-06,1.119407377011248e-06,3.3860373841707927e-06,1.200820442617643e-06,8.215085310141191e-06,7.659671083061023e-06,1.4717318477077657e-06,5.349169101033786e-06,7.111228115650873e-06,7.0029261884835085e-06,3.4482042361277944e-06,3.7948107996128524e-06,7.974421981196378e-06,7.341686384011011e-06,3.915108643852378e-06
28,8.944605625449267e-06,3.123380957279414e-06,9.796250142945486e-06,8.677010366661399e-06,2.746037907612362e-06,9.65258241835595e-07,1.000005531398393,3.3934307850457095e-06,8.318328842545282e-06,3.3857064313105635e-06,1.0000074545029332,7.420089168992011e-06,5.571708497112637e-06,1.0000097951026143,1.0000003919995297,4.869697893507545e-06,8.606913222247679e-06,2.046904230890736e-06,1.0000006093519376,8.72501476121522e-06,1.0890312570794204e-06,2.4467197468700554e-06,1.4304700070345412e-06,9.416175868993799e-06,3.321743760235735e-06,2.669823600979259e-06,4.0000027773075715,2.9534537970447676e-06,4.238673336074447e-06,6.4106429948061754e-06,1.5174168966826918e-06,3.655919503893156e-06,1.0000054385172605,8.168421662408354e-06,5.54045182631878e-06,9.04534773253548e-06,3.6157416733028937e-06,8.378819991004961e-07,1.0747590645421945e-06,5.743045726718665e-07,8.101760670798013e-06,1.000008684078058,4.59343609054146e-06,1.206256774259481e-06,8.227827973997213e-06,5.597694470768282e-06,7.899295932449141e-06,4.497258712905128e-07,4.247632871250886e-06,7.027389983946909e-06
29,6.362097104570965e-06,2.0000074355141924,4.941065803292879e-06,8.011375471676217e-06,7.115653871467367e-06,9.020846827992135e-07,3.6269694226458317e-06,4.363209196749531e-06,1.5763082570117715e-07,9.773716918992396e-06,8.931361712010092e-06,7.024110791447207e-06,6.229262403660785e-07,5.605845336397875e-07,7.792741925332271e-06,8.683234229261165e-06,4.395235248728461e-06,1.8172012348175305e-06,7.414446544714966e-06,2.8322048520784352e-06,3.493678876125236e-06,1.3075349702786344e-06,5.5482271554056e-06,6.17495090678373e-06,2.405191922044818e-06,9.764042481242853e-06,3.036510144619572e-06,5.643451781223745e-06,1.9658086570398917e-06,2.754115601544588e-06,1.3229304232719897e-06,6.442173485526445e-06,4.1223503472813845e-06,6.813072792551341e-06,8.274317520138416e-06,4.978723983495517e-06,7.57716351796488e-06,7.837462516034247e-06,7.173008078840753e-06,6.2542735573835e-06,7.726629665425208e-06,5.602722129138969e-06,9.721835964572514e-06,6.879731300867232e-07,8.16335993198511e-06,6.756702199095056e-07,5.888477923024562e-06,5.623791897745816e-06,6.273512389566905e-07,6.071201828901718e-06
30,8.115973026353935e-06,9.034908727922225e-06,2.7101407452488235e-06,8.626893158780857e-06,2.465352487596773e-07,7.503122322483537e-06,3.7197404661153013e-06,9.450693644757415e-06,8.652040363217676e-06,7.2647565476684305e-06,5.099594786647863e-06,9.248978144939193e-06,9.794105259388311e-06,3.4524811256074196e-06,3.817439571893216e-06,7.235700263881947e-06,2.326266510635541e-06,5.273357958597763e-06,2.4225116543694603e-06,4.826156247702749e-06,7.319417634957888e-06,9.972650588629665e-06,4.244030329941852e-06,2.0389256876863196e-06,5.5594622846672365e-06,7.1459734668989e-06,4.504810483618459e-06,7.553405055873256e-06,9.275372971116133e-06,9.216498510035033e-06,2.0970842108101564e-06,3.840810001372716e-06,9.38318698107589e-06,8.993911822707076e-06,7.222405536078752e-06,7.5303603750917556e-06,5.627545936486167e-07,6.855166280849839e-06,4.899577768564733e-07,6.982843073137026e-06,4.303981224600078e-06,5.255416960662679e-06,5.739584906750193e-06,5.438671798507311e-07,4.813475418004494e-06,7.642111230095998e-06,8.190154570872763e-06,8.909620223142876e-06,6.194162798115975e-06,3.440930408090748e-07
31,8.319980997872646e-06,6.39293093953997e-06,7.106256825659419e-07,8.540083564146518e-07,1.0000098491411673,6.50741747189777e-06,3.021145781139636e-06,1.936593785167298e-06,5.490580855781481e-06,3.273875914458513e-06,6.587486497114848e-06,9.312605417452954e-06,4.58062063061092e-06,4.536006003223289e-06,1.000009221218384,1.574400654665652e-06,4.74431686858929e-06,5.448461918751133e-06,1.4066788350041272e-07,8.468837325787678e-06,1.0000091487508163,3.107240387543188e-06,5.184684358463363e-06,7.325924775359039e-07,9.684716096760386e-06,9.10968800578895e-06,7.0473686778469095e-06,7.390285624142194e-06,9.610745559060001e-06,7.318372223521941e-08,1.0113415562583395e-06,7.946352703918683e-06,3.717411155328118e-06,1.8957481952822277e-06,6.314710956285011e-06,2.000006232213419,7.373768407334962e-06,9.984373051001367e-06,8.769852175000216e-06,9.198000292877034e-06,7.872048793616258e-06,5.3580054479985775e-06,2.610381993450898e-06,9.059436579587863e-06,9.741134580780298e-07,8.56009416329163e-06,2.336788929719568e-06,5.770328282693399e-06,7.787836666092285e-08,5.705659300018758e-06
32,4.873781834665521e-06,4.614047729985425e-06,3.4721605065516316e-06,4.056691455243809e-06,4.9622136893746e-06,7.097955540394765e-06,1.6159209232296514e-06,7.6281033039948416e-06,5.85609491176089e-06,4.503263237520901e-06,7.56649648177776e-06,6.322311395190816e-07,8.73843876263135e-06,1.057270958266532e-06,8.4268349947914e-06,4.373001458212621e-06,7.761809185896172e-06,3.973602960444688e-06,4.540204528116403e-06,6.650812901566263e-06,1.0000011231850647,4.745820788382138e-07,2.1606389128047036e-06,8.466801941641252e-06,4.520629867372418e-06,7.13350316100851e-06,6.9197749878370975e-06,3.614302021601459e-06,4.420588946688731e-08,9.690591162390338e-06,6.858849800878027e-06,9.384964513906926e-06,8.389021430052278e-06,5.458711658885347e-06,3.163951828001444e-08,1.400725880113526e-06,7.452113659122664e-06,1.0000079268929678,1.060883730000728e-07,3.491649445785379e-06,8.220452078173846e-07,3.2490858960739058e-06,5.3098104536193455e-06,7.7849205361475e-06,2.522910982516502e-07,8.469919166617256e-06,6.036188688022415e-07,7.22275124422987e-06,7.334974511569949e-06,3.64645908755779e-06
33,2.4603897484423624e-06,2.6129293140832958e-06,8.140006236906872e-06,8.366752577707596e-06,6.723051014612517e-06,5.714142884799401e-06,3.7316896290309855e-06,1.0000078208378076,6.797563962169386e-06,6.6524960639079914e-06,3.0246860746729733e-06,2.068728841728881e-06,9.581383493387094e-06,2.5965151295058056e-07,7.778331897283373e-06,5.970608623159807e-06,3.1642449010642782e-06,3.239426546659572e-06,5.985594521818157e-06,9.839984337245272e-06,2.5502088643887345e-06,3.7811907545451208e-06,8.495472280117279e-06,9.25892365915046e-06,7.14724345518291e-06,1.0000079159201516,9.785561649330968e-06,9.571227557032906e-06,1.2511587653741165e-06,1.7861351586611187e-06,9.523413112618499e-06,9.781511178191905e-06,8.75750579606596e-06,7.688083326378151e-06,3.2672194680494316e-07,7.521773647016158e-06,4.973323504682578e-06,1.0000044651484574,4.260581669961177e-06,1.4675151839636449e-06,2.475657256084808e-06,9.050153815306335e-06,8.196094046945894e-06,1.1092198061909076e-06,6.08726581549908e-06,1.3145844902305526e-07,1.0394345219581869e-06,1.0000005160694387,4.230444447459317e-06,6.015001480576595e-06
34,6.289015413597842e-06,9.440324043864342e-06,8.496038230866762e-06,1.4813790792168604e-07,5.331216386129023e-07,9.088249183804132e-08,6.537586989563927e-06,7.943549671127818e-06,8.17461133772178e-06,2.1085427715731377e-06,4.728986103555238e-06,3.862080080595359e-06,1.0852516102407795e-06,3.2680490734651737e-07,2.923207329782374e-06,3.2890365377523135e-06,2.9796340032134794e-06,5.121795511963233e-06,1.0000068779079085,1.3459560424650574e-07,1.0000059437693667,7.101457424065396e-06,7.324599459566733e-06,1.00000442188805,7.505749701732001e-06,6.04001006544164e-06,9.017453851210166e-06,8.915773120710948e-06,9.347791789020305e-06,4.1001289861723914e-07,2.388264638538751e-07,9.612558290669698e-06,3.645072414070524e-06,9.428002567768733e-06,2.669294244578491e-07,5.799802450518944e-06,4.343041663854372e-06,1.0000052069549377,6.1667389046609375e-06,3.815264563946545e-06,9.866181241957757e-06,6.789018032161478e-06,3.084203599317125e-06,3.792516416486133e-06,7.066268842584489e-06,7.28785438199277e-06,7.355229027055913e-06,4.1241820309931e-06,2.699403207695974e-06,9.588838153671403e-06
35,1.7645487239804636e-07,8.323684775531468e-06,1.6191672030446092e-06,2.1984114039585456e-06,4.5403053393221135e-06,1.658141763551162e-06,6.937259660385704e-06,7.407228274377686e-06,2.3686047179359296e-07,6.6063138208680134e-06,4.423435250412142e-06,5.9102278131622455e-06,2.6359672165943917e-06,8.380695944617357e-07,6.576512389950119e-06,1.8092142209304086e-06,5.890604899547071e-06,8.636025536434942e-06,6.8288128913446315e-06,7.196435996446285e-06,2.0000066976283986,5.6123499936593084e-06,2.9964319589024915e-06,6.030804675331141e-06,9.413386795767015e-06,3.606429350373708e-06,8.569433217649639e-06,8.953492630255112e-07,8.291195682557637e-06,9.95360321851797e-06,2.5178254633296305e-06,5.252473398786695e-07,4.483751912670031e-08,3.1709194564300804e-06,3.681505027298119e-06,4.558690046716532e-06,3.787704904812478e-06,9.963385003944245e-06,7.70811605326387e-06,5.805254555218283e-06,4.043125198635901e-06,9.618809479214223e-06,3.5023572617183475e-06,5.99940685337431e-06,1.3573545694749434e-06,9.418663897378189e-06,9.777025165495457e-07,4.232452691637477e-06,5.297164408877359e-06,9.223295019860583e-06
36,6.164307476342803e-06,3.897182074137697e-06,4.78938850671676e-06,5.2387750044952365e-06,8.424925357977833e-06,1.0000034076727322,4.73231074500917e-06,7.261504917829067e-06,8.210390004409558e-06,6.515279336581048e-07,1.252779049363171e-06,3.4538576881233444e-06,2.684659669540357e-07,8.867846372790944e-06,2.5160105189502494e-06,8.897363283290684e-06,6.700616235776532e-06,3.098196408856601e-06,7.0298365465143195e-06,4.912572417960684e-06,9.084925658803478e-07,8.701701942414591e-06,3.512966275535442e-06,6.836810528014991e-06,4.545754757820839e-06,1.000005897283059,8.917829109888109e-07,9.788835972507754e-06,5.794018567059076e-06,5.3380340211604755e-06,6.685767842543867e-06,2.272958478990941e-06,8.900930945321375e-06,5.9741218637157914e-06,5.225877916286565e-06,6.597684754800234e-06,9.524922954079742e-06,1.2419529243873086e-06,2.8347268571597043e-06,3.5920462450387026e-06,1.8773467068424111e-06,1.042412811107356e-06,8.614025604872405e-06,3.985097899054309e-06,6.034425143550593e-06,8.58164892553558e-07,1.3377255670795574e-06,9.067482991618703e-07,2.6623618813824636e-06,4.849028719082444e-06
37,6.466304703665432e-06,5.189957102736881e-06,3.3541432518869368e-06,3.245500592462464e-06,8.071615505629693e-06,1.609070755392913e-06,8.02091627228673e-06,9.085518317035132e-06,9.776532215553184e-06,9.823844850633838e-06,6.867422503117304e-06,9.446301815527039e-06,8.575563364102146e-07,3.6589539292376708e-06,8.933679983333454e-06,9.627504463135542e-06,7.427154931895536e-06,1.0593438160706193e-06,8.220997105267225e-06,7.699767209442127e-06,1.0000052460961686,3.7138844484145477e-06,4.35829243557662e-06,5.161618735697844e-06,2.739957805251825e-06,4.794725644881154e-06,1.5736324311306973e-06,4.8313923371527815e-06,7.944406407342064e-06,1.0715606174746718e-06,5.344554571677447e-06,9.563623867082023e-06,1.4950200611733312e-06,4.2875291372197646e-06,4.2100978820659384e-06,7.400309467879411e-06,1.0269005434941048e-06,9.260082892518507e-06,7.130765097634114e-06,5.1657696504096645e-06,2.408502749912477e-06,5.608889932596345e-06,3.1228364907109156e-06,4.387868637837015e-06,4.3327317580168545e-06,6.461227458286393e-06,4.474545090131807e-06,4.3797132379040486e-07,7.238472088251573e-06,4.312719193605958e-06
38,6.812887188547529e-06,2.188700438580457e-06,4.933833885540974e-06,7.269712755667484e-06,3.5173655813574745e-06,1.3289350624820818e-06,6.085468838722478e-06,1.0000023979009298,1.133535823067853e-06,4.507422607552516e-06,2.8138604756170675e-06,6.451576481793047e-06,7.904920808423074e-06,8.126689134225841e-07,8.54919742589125e-06,9.414288695453885e-06,8.503962783739311e-06,7.125900876450356e-06,1.0000027710516186,1.0330791698098618e-06,9.429262555365045e-06,9.172675942314116e-06,1.51548644899302e-09,9.675827872399689e-06,1.0000005759560038,8.681793173883934e-06,5.5860285273602535e-06,8.409310852317372e-06,5.4935289784024235e-06,6.03154859461642e-06,4.277780816888509e-06,7.248592304228364e-08,6.231165081240569e-06,6.313430877880295e-06,2.1885751558980627e-06,1.0697972635879516e-06,1.0000091685465389,7.278555374560782e-06,7.48480407535612e-06,1.4176445604038148e-06,2.0802216886976946e-06,5.3947838362238935e-06,3.9523468694522715e-06,4.217107293649891e-06,7.926698265739585e-06,4.71956071063627e-06,4.961910688828307e-06,1.0000010165543862,4.061823878798662e-06,5.7817701003127015e-06
39,1.3524843334512106e-06,4.73558812186079e-06,7.968671745012268e-06,1.6747585271188782e-06,9.546951548952349e-06,7.943627395442109e-06,8.048549128342932e-06,5.999747001785035e-06,4.283914709924241e-06,7.92292915138483e-06,4.319772030219139e-06,8.974744902877798e-06,4.65829447661464e-06,1.1537221106659756e-06,3.190613671699876e-06,1.1143633287732714e-07,8.48687674977748e-06,4.449961638387466e-06,7.468824468640453e-06,6.357245808222332e-06,9.838524689689435e-06,3.0447386376360664e-06,6.7334230393980225e-06,7.564410519728087e-06,1.4774734022385996e-06,7.0083037640311005e-06,3.1855122889742394e-06,7.238984850324292e-06,2.6157425349612877e-06,3.202533487769106e-06,7.246493567537131e-06,8.32889380751278e-06,1.521222747240112e-06,6.228376519082393e-06,5.7963563800232035e-06,1.7292036505328646e-06,8.150942854019832e-06,5.201479395220629e-06,2.4256930802297562e-06,5.12785999283774e-06,1.0331001350916448e-06,3.1900459163130346e-06,5.457115657418084e-06,7.075297902329854e-06,4.024157190751158e-06,1.8154540882011874e-06,1.6300210315777908e-06,1.8659386590423324e-07,6.620982892000938e-06,1.4142809576833038e-06
40,4.307159608524748e-06,5.997091723227127e-06,7.257959829642683e-06,3.495103073140279e-06,5.939881684790317e-06,9.727283953115443e-06,6.7136225530127685e-06,1.3711918501853926e-06,5.741973607736049e-06,8.699187878887084e-06,7.618589657743019e-06,2.415846261752083e-06,3.983310602440876e-06,8.732563797244454e-06,4.2455201685941984e-06,1.6660456953381354e-06,2.041888818963992e-06,6.5037911219765415e-06,9.79672901749633e-06,8.060848569059348e-06,3.927818880997976e-06,6.171628482888546e-06,2.545600134916282e-06,5.442141358752168e-06,5.07357827898259e-06,7.64759077928883e-06,7.071261151785078e-06,4.643225527319005e-06,5.842073233526213e-07,2.603648349503507e-06,9.584708568659381e-06,6.029608191290917e-06,4.254110931328926e-06,4.5185995145509636e-06,3.7401298008112908e-06,2.934422852963349e-06,7.023339636964132e-07,4.432595605212322e-06,1.0000059229445666,3.1071450423554294e-06,5.421464529598441e-07,6.243678814743984e-06,6.280762375785559e-06,5.873707010792382e-06,6.867340844059902e-06,7.1843380127588215e-06,2.826805102660856e-06,1.5488765623648882e-06,2.842597038317818e-06,9.81169385096215e-06
